id,song_name,artist,pic_url,preview_url,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,test,index
1hZJcuz9iMoz6tLkFlIaUy,Take My Breath Away,Berlin,https://i.scdn.co/image/ab67616d0000b273ac921109d9362e95c961955f,https://p.scdn.co/mp3-preview/d9097d36297ed7375a619b3111cef8ad192ea4cc?cid=f4f54a850da14f27a6e2b44603fe8013,2007,0.578,0.477,1,-8.119,1,0.0228,0.448,0.00031,0.124,0.511,95.892,audio_features,spotify:track:1hZJcuz9iMoz6tLkFlIaUy,https://api.spotify.com/v1/tracks/1hZJcuz9iMoz6tLkFlIaUy,https://api.spotify.com/v1/audio-analysis/1hZJcuz9iMoz6tLkFlIaUy,264213,4,1,40
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,https://p.scdn.co/mp3-preview/81e64fa3a306418f6bb51325a93df0c75ea50d42?cid=f4f54a850da14f27a6e2b44603fe8013,1980,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4,1,41
0a4agFmqHXxcZl1nho1BxM,Heart Of Glass - Special Mix,Blondie,https://i.scdn.co/image/ab67616d0000b2738cf86a9be38868f1d73cdb58,,1981,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,audio_features,spotify:track:0a4agFmqHXxcZl1nho1BxM,https://api.spotify.com/v1/tracks/0a4agFmqHXxcZl1nho1BxM,https://api.spotify.com/v1/audio-analysis/0a4agFmqHXxcZl1nho1BxM,275733,4,1,42
0Zn63G0XTiqXwr1KSmARWz,"You're My Heart, You're My Soul",Modern Talking,https://i.scdn.co/image/ab67616d0000b27399aab0b95eb4bb1e7e24c795,https://p.scdn.co/mp3-preview/63333ed52db8ae4231a333baacd81be084bebde7?cid=f4f54a850da14f27a6e2b44603fe8013,1985,0.845,0.541,1,-9.029,0,0.0748,0.0586,0.0586,0.149,0.79,117.362,audio_features,spotify:track:0Zn63G0XTiqXwr1KSmARWz,https://api.spotify.com/v1/tracks/0Zn63G0XTiqXwr1KSmARWz,https://api.spotify.com/v1/audio-analysis/0Zn63G0XTiqXwr1KSmARWz,334600,4,1,43
7f1X6tauagdeqpfNuNOYWr,Have You Ever Seen The Rain,Rod Stewart,https://i.scdn.co/image/ab67616d0000b273873a4f8ba9a77d4393ce58c7,https://p.scdn.co/mp3-preview/6ddab3743f58e1c556ff07dd7ffe540adaaa1d28?cid=f4f54a850da14f27a6e2b44603fe8013,2006,0.615,0.808,11,-6.19,1,0.0285,0.0183,1.72e-05,0.0744,0.762,114.995,audio_features,spotify:track:7f1X6tauagdeqpfNuNOYWr,https://api.spotify.com/v1/tracks/7f1X6tauagdeqpfNuNOYWr,https://api.spotify.com/v1/audio-analysis/7f1X6tauagdeqpfNuNOYWr,192147,4,1,44
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,Bee Gees,https://i.scdn.co/image/ab67616d0000b273bdcea025a483b9642f17a9f8,,2020,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,audio_features,spotify:track:5ubvP9oKmxLUVq506fgLhk,https://api.spotify.com/v1/tracks/5ubvP9oKmxLUVq506fgLhk,https://api.spotify.com/v1/audio-analysis/5ubvP9oKmxLUVq506fgLhk,285373,4,1,45
2W2ieVidLIx9TDvxu0ZT6F,The Best - Edit,Tina Turner,https://i.scdn.co/image/ab67616d0000b273885426f7a6ef11b1cd483279,https://p.scdn.co/mp3-preview/d455101ffc8c26f7e6d0b84b813e20cb41be0138?cid=f4f54a850da14f27a6e2b44603fe8013,1991,0.68,0.701,0,-10.46,1,0.0275,0.0341,0.00479,0.114,0.824,103.789,audio_features,spotify:track:2W2ieVidLIx9TDvxu0ZT6F,https://api.spotify.com/v1/tracks/2W2ieVidLIx9TDvxu0ZT6F,https://api.spotify.com/v1/audio-analysis/2W2ieVidLIx9TDvxu0ZT6F,253593,4,1,46
06rPFgQsKS607RhYIqCmGq,September,"Earth, Wind & Fire",https://i.scdn.co/image/ab67616d0000b273bbc51eaf2f41efd54e44bc93,,2013,0.689,0.912,9,-3.673,1,0.0302,0.174,0.000243,0.298,0.982,125.94,audio_features,spotify:track:06rPFgQsKS607RhYIqCmGq,https://api.spotify.com/v1/tracks/06rPFgQsKS607RhYIqCmGq,https://api.spotify.com/v1/audio-analysis/06rPFgQsKS607RhYIqCmGq,216347,4,1,47
3vkQ5DAB1qQMYO4Mr9zJN6,Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,https://i.scdn.co/image/ab67616d0000b273aa22899360d8ba6704732dec,,1979,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,audio_features,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/tracks/3vkQ5DAB1qQMYO4Mr9zJN6,https://api.spotify.com/v1/audio-analysis/3vkQ5DAB1qQMYO4Mr9zJN6,292613,4,1,48
78His8pbKjbDQF7aX5asgv,Rivers of Babylon,Boney M.,https://i.scdn.co/image/ab67616d0000b2739e77d65619f80436b5cc9d12,https://p.scdn.co/mp3-preview/addfdddfafa878b2cc807d7a1f171400e0e10d91?cid=f4f54a850da14f27a6e2b44603fe8013,1978,0.729,0.851,7,-7.033,1,0.0362,0.13,0.000912,0.443,0.741,115.118,audio_features,spotify:track:78His8pbKjbDQF7aX5asgv,https://api.spotify.com/v1/tracks/78His8pbKjbDQF7aX5asgv,https://api.spotify.com/v1/audio-analysis/78His8pbKjbDQF7aX5asgv,261267,4,1,49
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered 2002,Culture Club,https://i.scdn.co/image/ab67616d0000b273c7d7cdad0c2ffa5620129ee8,,1983,0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,audio_features,spotify:track:2wSAWEYUHkt92X4SBAPqZE,https://api.spotify.com/v1/tracks/2wSAWEYUHkt92X4SBAPqZE,https://api.spotify.com/v1/audio-analysis/2wSAWEYUHkt92X4SBAPqZE,252773,4,1,50
3Ud6fFep5ZlXzRWw6Sm8no,Walk Of Life,Dire Straits,https://i.scdn.co/image/ab67616d0000b273995239a0e35a898037ec4b29,,1985,0.462,0.918,4,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.427,audio_features,spotify:track:3Ud6fFep5ZlXzRWw6Sm8no,https://api.spotify.com/v1/tracks/3Ud6fFep5ZlXzRWw6Sm8no,https://api.spotify.com/v1/audio-analysis/3Ud6fFep5ZlXzRWw6Sm8no,249960,4,1,51
294uLZvse9DtrkOI055qrC,Self Control,Laura Branigan,https://i.scdn.co/image/ab67616d0000b27350a05e28731e07011a7e060d,https://p.scdn.co/mp3-preview/2474378c5886a8a91e1fc3d766567290e9aa2a9d?cid=f4f54a850da14f27a6e2b44603fe8013,2020,0.808,0.799,6,-8.567,0,0.0343,0.21,0.00404,0.112,0.725,106.678,audio_features,spotify:track:294uLZvse9DtrkOI055qrC,https://api.spotify.com/v1/tracks/294uLZvse9DtrkOI055qrC,https://api.spotify.com/v1/audio-analysis/294uLZvse9DtrkOI055qrC,247147,4,1,52
1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,https://i.scdn.co/image/ab67616d0000b273fb2daafa0993f39d87a84385,https://p.scdn.co/mp3-preview/6e86a5698f1165e5ffa7a537e4f19018e0e10eb4?cid=f4f54a850da14f27a6e2b44603fe8013,1989,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,audio_features,spotify:track:1NCuYqMc8hKMb4cpNTcJbD,https://api.spotify.com/v1/tracks/1NCuYqMc8hKMb4cpNTcJbD,https://api.spotify.com/v1/audio-analysis/1NCuYqMc8hKMb4cpNTcJbD,322133,4,1,53
0YPXkQthLWrhNGoKTbwCJ8,(I Just) Died In Your Arms,Cutting Crew,https://i.scdn.co/image/ab67616d0000b273b44a04404923d0361d8f8299,,1993,0.632,0.727,11,-11.209,0,0.0438,0.0119,7.64e-05,0.0678,0.499,124.919,audio_features,spotify:track:0YPXkQthLWrhNGoKTbwCJ8,https://api.spotify.com/v1/tracks/0YPXkQthLWrhNGoKTbwCJ8,https://api.spotify.com/v1/audio-analysis/0YPXkQthLWrhNGoKTbwCJ8,278627,4,1,54
6qI1KfY3nomDW1s0BrUInE,Eyes Without A Face - 1999 - Remaster,Billy Idol,https://i.scdn.co/image/ab67616d0000b273c478033ba2a24f04692dfd06,,1983,0.552,0.59,9,-11.751,1,0.0399,0.00718,0.174,0.273,0.553,85.746,audio_features,spotify:track:6qI1KfY3nomDW1s0BrUInE,https://api.spotify.com/v1/tracks/6qI1KfY3nomDW1s0BrUInE,https://api.spotify.com/v1/audio-analysis/6qI1KfY3nomDW1s0BrUInE,298293,4,1,55
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,https://i.scdn.co/image/ab67616d0000b273c5653f9038e42efad2f8a266,https://p.scdn.co/mp3-preview/f7b88f49127f9d414e8f4c0cbbe190648cf3cf9b?cid=f4f54a850da14f27a6e2b44603fe8013,1981,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,audio_features,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4,1,56
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,https://p.scdn.co/mp3-preview/30d63954de3ee9c0bc3600a4560260cb252d4fbd?cid=f4f54a850da14f27a6e2b44603fe8013,1977,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,1,57
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Queen,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,,1978,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,audio_features,spotify:track:5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/tracks/5T8EDUDqKcs6OSOwEsfqG7,https://api.spotify.com/v1/audio-analysis/5T8EDUDqKcs6OSOwEsfqG7,209413,4,1,58
00oWrQTc4y7TvvyoT2hpeB,B.O.A.T,K.O,https://i.scdn.co/image/ab67616d0000b27364c0f8d59d6b36ad5e55eaee,https://p.scdn.co/mp3-preview/8e03443c1d12f683cfaf524105397cfe2097687a?cid=f4f54a850da14f27a6e2b44603fe8013,2022,0.953,0.458,6,-7.192,0,0.147,0.135,0.0,0.0873,0.766,116.001,audio_features,spotify:track:00oWrQTc4y7TvvyoT2hpeB,https://api.spotify.com/v1/tracks/00oWrQTc4y7TvvyoT2hpeB,https://api.spotify.com/v1/audio-analysis/00oWrQTc4y7TvvyoT2hpeB,186207,4,1,59
1jzDzZWeSDBg5fhNc3tczV,Paranoid,Black Sabbath,https://i.scdn.co/image/ab67616d0000b2739683e5d7361bb80bfb00f46d,,1970,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,audio_features,spotify:track:1jzDzZWeSDBg5fhNc3tczV,https://api.spotify.com/v1/tracks/1jzDzZWeSDBg5fhNc3tczV,https://api.spotify.com/v1/audio-analysis/1jzDzZWeSDBg5fhNc3tczV,168440,4,1,60
01MXkFA8sL7at6txavDErt,Making Love Out of Nothing at All,Air Supply,https://i.scdn.co/image/ab67616d0000b2733a9106f940fb04bc98a2b95e,https://p.scdn.co/mp3-preview/23f0c8484fe36ddbf410b7df9103d228acb08e59?cid=f4f54a850da14f27a6e2b44603fe8013,2018,0.388,0.72,7,-5.541,1,0.033,0.202,0.000288,0.283,0.554,141.283,audio_features,spotify:track:01MXkFA8sL7at6txavDErt,https://api.spotify.com/v1/tracks/01MXkFA8sL7at6txavDErt,https://api.spotify.com/v1/audio-analysis/01MXkFA8sL7at6txavDErt,341747,4,1,61
7D5n2kpYH2WSqIyEO9MeXf,Patience,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b273d2c9d673548c12ad1c32e38d,,1988,0.457,0.266,6,-14.465,1,0.0313,0.711,0.000261,0.124,0.372,120.459,audio_features,spotify:track:7D5n2kpYH2WSqIyEO9MeXf,https://api.spotify.com/v1/tracks/7D5n2kpYH2WSqIyEO9MeXf,https://api.spotify.com/v1/audio-analysis/7D5n2kpYH2WSqIyEO9MeXf,354400,4,1,62
1jyKRuaRzjZdfYL72autvr,Don't You (Forget About Me) - Remastered 2001,Simple Minds,https://i.scdn.co/image/ab67616d0000b27331471c2cb78c30ec1f95b73f,,2019,0.67,0.75,2,-8.606,1,0.0267,0.0831,0.0566,0.293,0.688,111.266,audio_features,spotify:track:1jyKRuaRzjZdfYL72autvr,https://api.spotify.com/v1/tracks/1jyKRuaRzjZdfYL72autvr,https://api.spotify.com/v1/audio-analysis/1jyKRuaRzjZdfYL72autvr,260773,4,1,63
5zWZ9iNevP0397xB3jWV2z,Brother Louie,Modern Talking,https://i.scdn.co/image/ab67616d0000b273be1421122cef4940f500ac06,https://p.scdn.co/mp3-preview/b234d26fad553ad8aee6d114b01d862b9c95e92c?cid=f4f54a850da14f27a6e2b44603fe8013,1986,0.783,0.836,0,-9.223,0,0.0486,0.396,0.0236,0.135,0.831,108.966,audio_features,spotify:track:5zWZ9iNevP0397xB3jWV2z,https://api.spotify.com/v1/tracks/5zWZ9iNevP0397xB3jWV2z,https://api.spotify.com/v1/audio-analysis/5zWZ9iNevP0397xB3jWV2z,222667,4,1,64
31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,https://i.scdn.co/image/ab67616d0000b27356daa802ddbaedf04e8123cc,https://p.scdn.co/mp3-preview/54a8016e755e79be5b84fbeafe61685e48b18e22?cid=f4f54a850da14f27a6e2b44603fe8013,1997,0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,audio_features,spotify:track:31H6au3jhblhr6MMJiXnCq,https://api.spotify.com/v1/tracks/31H6au3jhblhr6MMJiXnCq,https://api.spotify.com/v1/audio-analysis/31H6au3jhblhr6MMJiXnCq,251067,4,1,65
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,https://i.scdn.co/image/ab67616d0000b273a7865e686c36a4adda6c9978,https://p.scdn.co/mp3-preview/f98a1f3b07ca22d6ccda4a2e360981d1b0bfcbbc?cid=f4f54a850da14f27a6e2b44603fe8013,1984,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,audio_features,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4,1,66
31PpNkqfvdNtFbSGOsvX2d,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder) - Remastered",Dionne Warwick,https://i.scdn.co/image/ab67616d0000b2731b8f3d65c52f4618cc64ec75,https://p.scdn.co/mp3-preview/5da293e10a9b189fe52440821af5453f619f862f?cid=f4f54a850da14f27a6e2b44603fe8013,1999,0.676,0.279,0,-14.634,0,0.0311,0.277,0.0,0.0749,0.198,119.91,audio_features,spotify:track:31PpNkqfvdNtFbSGOsvX2d,https://api.spotify.com/v1/tracks/31PpNkqfvdNtFbSGOsvX2d,https://api.spotify.com/v1/audio-analysis/31PpNkqfvdNtFbSGOsvX2d,255707,4,1,67
4kOfxxnW1ukZdsNbCKY9br,What's Love Got to Do with It,Tina Turner,https://i.scdn.co/image/ab67616d0000b273e9c361da971c6e81b51ef06b,https://p.scdn.co/mp3-preview/765249201f9cb6cd6d5251c83929d56805821194?cid=f4f54a850da14f27a6e2b44603fe8013,1993,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,audio_features,spotify:track:4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/tracks/4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/audio-analysis/4kOfxxnW1ukZdsNbCKY9br,226880,4,1,68
46RVKt5Edm1zl0rXhPJZxz,Down Under,Men At Work,https://i.scdn.co/image/ab67616d0000b273d6a1f7a12629154fa274631f,https://p.scdn.co/mp3-preview/495cef21e5710283a62c8e0663689d5f56e12fec?cid=f4f54a850da14f27a6e2b44603fe8013,1996,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,audio_features,spotify:track:46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/tracks/46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/audio-analysis/46RVKt5Edm1zl0rXhPJZxz,220867,4,1,69
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=f4f54a850da14f27a6e2b44603fe8013,1979,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,audio_features,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s,https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s,208400,4,1,70
3YBZIN3rekqsKxbJc9FZko,Paradise City,Guns N' Roses,https://i.scdn.co/image/ab67616d0000b27368384dd85fd5e95831252f60,,1987,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,audio_features,spotify:track:3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/tracks/3YBZIN3rekqsKxbJc9FZko,https://api.spotify.com/v1/audio-analysis/3YBZIN3rekqsKxbJc9FZko,405640,4,1,71
058VOmj2vkyItyKHFLc8vF,Da Ya Think I'm Sexy,Rod Stewart,https://i.scdn.co/image/ab67616d0000b273a121909a39fea2d768db671e,,2017,0.759,0.815,11,-5.716,0,0.0653,0.0046,1.2e-06,0.0583,0.917,112.005,audio_features,spotify:track:058VOmj2vkyItyKHFLc8vF,https://api.spotify.com/v1/tracks/058VOmj2vkyItyKHFLc8vF,https://api.spotify.com/v1/audio-analysis/058VOmj2vkyItyKHFLc8vF,220507,4,1,72
3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,Vanilla Ice,https://i.scdn.co/image/ab67616d0000b2730d441bd2334134eca6761fc4,https://p.scdn.co/mp3-preview/8344d5dc4d6d4de7446d0a0f0262b850bf5a439a?cid=f4f54a850da14f27a6e2b44603fe8013,2008,0.979,0.792,2,-2.784,1,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,audio_features,spotify:track:3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/tracks/3XVozq1aeqsJwpXrEZrDJ9,https://api.spotify.com/v1/audio-analysis/3XVozq1aeqsJwpXrEZrDJ9,254467,4,1,73
4aKIs5t9TqP59btlCGPrgw,Maneater,Daryl Hall & John Oates,https://i.scdn.co/image/ab67616d0000b273cb6fdb35aac14a4dcc437f5b,,1982,0.727,0.685,11,-7.159,0,0.0398,0.0351,4.43e-05,0.0973,0.812,88.75,audio_features,spotify:track:4aKIs5t9TqP59btlCGPrgw,https://api.spotify.com/v1/tracks/4aKIs5t9TqP59btlCGPrgw,https://api.spotify.com/v1/audio-analysis/4aKIs5t9TqP59btlCGPrgw,271893,4,1,74
5YbgcwHjQhdT1BYQ4rxWlD,Don't Worry Be Happy,Bobby McFerrin,https://i.scdn.co/image/ab67616d0000b2734d502f3148f70459329e02fd,,1997,0.681,0.163,11,-22.597,1,0.165,0.881,7.62e-05,0.0688,0.771,69.283,audio_features,spotify:track:5YbgcwHjQhdT1BYQ4rxWlD,https://api.spotify.com/v1/tracks/5YbgcwHjQhdT1BYQ4rxWlD,https://api.spotify.com/v1/audio-analysis/5YbgcwHjQhdT1BYQ4rxWlD,292400,4,1,75
54b8qPFqYqIndfdxiLApea,Alone,Heart,https://i.scdn.co/image/ab67616d0000b2735fa646a4cfcd17842fdd7bbd,,1987,0.418,0.452,1,-13.099,1,0.0356,0.638,0.00026,0.0959,0.168,175.088,audio_features,spotify:track:54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea,218733,4,1,76
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,https://i.scdn.co/image/ab67616d0000b273056e90910cbaf5c5b892aeba,,1980,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,audio_features,spotify:track:5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/tracks/5vdp5UmvTsnMEMESIF2Ym7,https://api.spotify.com/v1/audio-analysis/5vdp5UmvTsnMEMESIF2Ym7,214653,4,1,77
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,TOTO,https://i.scdn.co/image/ab67616d0000b273f903e62767a0e22e33b7af83,https://p.scdn.co/mp3-preview/11e480955e46f3b6b5c1e0b6c28db18c25c1e73e?cid=f4f54a850da14f27a6e2b44603fe8013,1978,0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,audio_features,spotify:track:4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,235547,4,1,78
1BqnZOkYJbvYLOhN0qPJDm,Ma Baker,Boney M.,https://i.scdn.co/image/ab67616d0000b27308240f5407fb2123e3d7b966,https://p.scdn.co/mp3-preview/e9a067c7ad958959b0499e1c625e6efc073f74a1?cid=f4f54a850da14f27a6e2b44603fe8013,1977,0.746,0.76,2,-6.009,0,0.105,0.0342,2.18e-05,0.31,0.902,128.976,audio_features,spotify:track:1BqnZOkYJbvYLOhN0qPJDm,https://api.spotify.com/v1/tracks/1BqnZOkYJbvYLOhN0qPJDm,https://api.spotify.com/v1/audio-analysis/1BqnZOkYJbvYLOhN0qPJDm,276080,4,1,79
273uCXd7NPrInaiNqtkOrA,Tarzan Boy,Baltimora,https://i.scdn.co/image/ab67616d0000b273de82204a5baa683ce85d57cb,,1985,0.684,0.573,5,-12.3,1,0.0261,0.318,0.028,0.306,0.716,107.363,audio_features,spotify:track:273uCXd7NPrInaiNqtkOrA,https://api.spotify.com/v1/tracks/273uCXd7NPrInaiNqtkOrA,https://api.spotify.com/v1/audio-analysis/273uCXd7NPrInaiNqtkOrA,378947,4,1,80
6yJxCltgtmGxIgKOS6ndnu,Greatest Love of All,Whitney Houston,https://i.scdn.co/image/ab67616d0000b2732ae4fcec560ab559d6f5dc88,https://p.scdn.co/mp3-preview/8449ac5104cb5baec1822898bdb8ce2979c94b57?cid=f4f54a850da14f27a6e2b44603fe8013,1985,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.117,0.248,131.242,audio_features,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400,4,1,81
0rHiGIRASJq8snJGFJMpnI,Kiss and Say Goodbye,The Manhattans,https://i.scdn.co/image/ab67616d0000b2734e424e935b41822a034f80aa,https://p.scdn.co/mp3-preview/7af7e6a70a8742e01921a40e790dfc375c02a47f?cid=f4f54a850da14f27a6e2b44603fe8013,1976,0.645,0.42,10,-10.09,1,0.0624,0.555,0.0,0.125,0.583,129.084,audio_features,spotify:track:0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/tracks/0rHiGIRASJq8snJGFJMpnI,https://api.spotify.com/v1/audio-analysis/0rHiGIRASJq8snJGFJMpnI,266733,4,1,82
4jqCold0GXW9c40QyOGD8S,"Maniac - From ""Flashdance"" Soundtrack",Michael Sembello,https://i.scdn.co/image/ab67616d0000b2730225711dc520d382bf0d0b45,,2007,0.648,0.637,3,-8.153,0,0.0458,0.0156,1.39e-06,0.0486,0.778,157.719,audio_features,spotify:track:4jqCold0GXW9c40QyOGD8S,https://api.spotify.com/v1/tracks/4jqCold0GXW9c40QyOGD8S,https://api.spotify.com/v1/audio-analysis/4jqCold0GXW9c40QyOGD8S,247427,4,1,83
15ob9SMGLWrexuPuyuMjKl,Gloria,Laura Branigan,https://i.scdn.co/image/ab67616d0000b273f0f7c1d151ae7ad826643e2f,https://p.scdn.co/mp3-preview/e88fec553f052d90197209098b452821dc3f6dfc?cid=f4f54a850da14f27a6e2b44603fe8013,1995,0.775,0.866,9,-3.598,1,0.0295,0.135,0.0376,0.152,0.875,131.338,audio_features,spotify:track:15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/tracks/15ob9SMGLWrexuPuyuMjKl,https://api.spotify.com/v1/audio-analysis/15ob9SMGLWrexuPuyuMjKl,295067,4,1,84
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347,https://p.scdn.co/mp3-preview/7414ae6c811dee16c467c256429c7427fbcc98d0?cid=f4f54a850da14f27a6e2b44603fe8013,1987,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4,1,85
1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr.",https://i.scdn.co/image/ab67616d0000b273472fbc1d5743c7d3c75b9ec0,https://p.scdn.co/mp3-preview/0b8c95f421393a3fca43687498e15ad0b1e1f4d6?cid=f4f54a850da14f27a6e2b44603fe8013,1985,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,audio_features,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/tracks/1ko2lVN0vKGUl9zrU0qSlT,https://api.spotify.com/v1/audio-analysis/1ko2lVN0vKGUl9zrU0qSlT,438493,4,1,86
36EWx5B78n8sSfpmtKrUUV,She's Like the Wind (feat. Wendy Fraser),Patrick Swayze,https://i.scdn.co/image/ab67616d0000b273cb3f972145ced47e76a95c63,https://p.scdn.co/mp3-preview/7f27dce446c648224bdbd5ad7316e8003f4c1007?cid=f4f54a850da14f27a6e2b44603fe8013,2012,0.596,0.457,4,-10.046,0,0.0283,0.313,2.43e-05,0.118,0.207,124.993,audio_features,spotify:track:36EWx5B78n8sSfpmtKrUUV,https://api.spotify.com/v1/tracks/36EWx5B78n8sSfpmtKrUUV,https://api.spotify.com/v1/audio-analysis/36EWx5B78n8sSfpmtKrUUV,230867,4,1,87
